election_id,issue_name,issue_evidence_count,issue_speaker_count,issue_committee_count,issue_directional_count,issue_confidence_quality,issue_raw_strength,negative_share,neutral_share,positive_share,issue_character,character_score,character_intensity,character_multiplier,informational_score,accountability_score,performance_score,polarized_score,mixed_score,directional_share,directional_balance,polarization,issue_available_date,issue_percentile,attention_multiplier,character_multiplier_raw,salience_multiplier,character_gain,slot,link_evidence_count,link_consistency,link_reliability,target_signed_evidence,target_absolute_evidence,target_directional_balance,target_negative_mass,target_positive_mass,target_attribution_confidence,same_bloc_target_evidence_count,cross_bloc_target_evidence_count,speaker_bloc_known_count,target_source_types,link_available_date,responsibility_available_date,link_multiplier_raw,link_multiplier,available_date,source_model,link_gain
pres_2002,housing,9,9,6,0,0.1300307466666667,0.42933305400131294,0.0,1.0,0.0,informational_context,-0.35,0.35,0.9998994962997515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-10-02,0.2631578947368421,0.9892944455578947,0.9981795695466666,0.9998994962997515,0.04,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-10-02,stance_nli_ambiguity_v14,0.01
pres_2002,housing,9,9,6,0,0.1300307466666667,0.42933305400131294,0.0,1.0,0.0,informational_context,-0.35,0.35,0.9998994962997515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-10-02,0.2631578947368421,0.9892944455578947,0.9981795695466666,0.9998994962997515,0.04,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-10-02,stance_nli_ambiguity_v14,0.01
pres_2002,inflation_livelihood,24,23,10,1,0.13199831875000007,0.5829133980463665,0.06089294284218379,0.9391070571578163,0.0,informational_context,-0.2708391743051611,0.2708391743051611,1.0002905868413838,0.9391070571578163,0.06089294284218379,0.0,0.0,0.05718499235420233,0.06089294284218379,-0.06089294284218379,0.0,2002-10-21,0.42105263157894735,0.9964252684671052,0.9985699873736033,1.0002905868413838,0.04,A,1,1.0,0.38190642729127894,-0.5233856299999999,0.5233856299999999,-1.0,0.5233856299999999,0.0,0.38190642729127894,0.0,0.0,0.0,government,1996-12-16,2002-11-25,1.0038190642729128,1.0025428058023444,2002-11-25,stance_nli_ambiguity_v14,0.01
pres_2002,inflation_livelihood,24,23,10,1,0.13199831875000007,0.5829133980463665,0.06089294284218379,0.9391070571578163,0.0,informational_context,-0.2708391743051611,0.2708391743051611,1.0002905868413838,0.9391070571578163,0.06089294284218379,0.0,0.0,0.05718499235420233,0.06089294284218379,-0.06089294284218379,0.0,2002-10-21,0.42105263157894735,0.9964252684671052,0.9985699873736033,1.0002905868413838,0.04,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.9987285970988279,2002-10-21,stance_nli_ambiguity_v14,0.01
pres_2002,inflation_livelihood,24,23,10,1,0.13199831875000007,0.5829133980463665,0.06089294284218379,0.9391070571578163,0.0,informational_context,-0.2708391743051611,0.2708391743051611,1.0002905868413838,0.9391070571578163,0.06089294284218379,0.0,0.0,0.05718499235420233,0.06089294284218379,-0.06089294284218379,0.0,2002-10-21,0.42105263157894735,0.9964252684671052,0.9985699873736033,1.0002905868413838,0.04,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.9987285970988279,2002-10-21,stance_nli_ambiguity_v14,0.01
pres_2002,jobs_labor,55,44,10,0,0.12514377836363644,0.6944598263437275,0.0,1.0,0.0,informational_context,-0.35,0.35,0.9999680317437858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-11-01,0.6842105263157895,1.008290533103732,0.9982479871029091,0.9999680317437858,0.04,A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-11-01,stance_nli_ambiguity_v14,0.01
pres_2002,jobs_labor,55,44,10,0,0.12514377836363644,0.6944598263437275,0.0,1.0,0.0,informational_context,-0.35,0.35,0.9999680317437858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-11-01,0.6842105263157895,1.008290533103732,0.9982479871029091,0.9999680317437858,0.04,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-11-01,stance_nli_ambiguity_v14,0.01
pres_2002,jobs_labor,55,44,10,0,0.12514377836363644,0.6944598263437275,0.0,1.0,0.0,informational_context,-0.35,0.35,0.9999680317437858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-11-01,0.6842105263157895,1.008290533103732,0.9982479871029091,0.9999680317437858,0.04,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-11-01,stance_nli_ambiguity_v14,0.01
pres_2002,regime_change,4,4,4,0,0.10581237999999998,0.3105568545147834,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0002391376500457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-09-24,0.10526315789473684,0.9825398045263158,0.99851862668,1.0002391376500457,0.04,A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-09-24,stance_nli_ambiguity_v14,0.01
pres_2002,regime_change,4,4,4,0,0.10581237999999998,0.3105568545147834,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0002391376500457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-09-24,0.10526315789473684,0.9825398045263158,0.99851862668,1.0002391376500457,0.04,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-09-24,stance_nli_ambiguity_v14,0.01
pres_2002,regime_change,4,4,4,0,0.10581237999999998,0.3105568545147834,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0002391376500457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-09-24,0.10526315789473684,0.9825398045263158,0.99851862668,1.0002391376500457,0.04,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-09-24,stance_nli_ambiguity_v14,0.01
pres_2002,regional_dev,91,82,22,0,0.11854046054945053,0.7817181109060116,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0000606374842844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-11-01,0.7894736842105263,1.0129515211221516,0.9983404335523077,1.0000606374842844,0.04,A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-11-01,stance_nli_ambiguity_v14,0.01
pres_2002,regional_dev,91,82,22,0,0.11854046054945053,0.7817181109060116,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0000606374842844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-11-01,0.7894736842105263,1.0129515211221516,0.9983404335523077,1.0000606374842844,0.04,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-11-01,stance_nli_ambiguity_v14,0.01
pres_2002,regional_dev,91,82,22,0,0.11854046054945053,0.7817181109060116,0.0,1.0,0.0,informational_context,-0.35,0.35,1.0000606374842844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-11-01,0.7894736842105263,1.0129515211221516,0.9983404335523077,1.0000606374842844,0.04,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-11-01,stance_nli_ambiguity_v14,0.01
