assembly_daesu,election_id,speaker_clean,roster_name,member_id,speaker_party,speaker_bloc,mandate_type,district,district_sido,district_bloc_type,term_count,seniority_weight,institutional_role,role_weight,meeting_weight,national_signal_weight,local_signal_weight,cross_region_signal_weight,base_mobilization_weight,mapping_confidence,notes
15,pres_2002,길승흠,길승흠,387,"새천년민주당, 국민회의",더불어민주당,proportional,전국구,,national_list,1,1.0,member,1.0,1.25,0.85,0.15,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김경재,김경재,404,국민회의,더불어민주당,district,전남 순천갑,sido_46,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김고성,김고성,414,자유민주연합,제3지대,district,충남 연기군지구당,sido_44,swing,1,1.0,member,1.0,1.25,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김광원,김광원,436,한나라당,국민의힘,district,"영양, 봉화, 울진",,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김근태,김근태,,새정치국민회의,더불어민주당,district,서울 도봉갑,sido_11,swing,1,1.0,unknown,0.8,1.0,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김근태,김근태,461,새정치국민회의,더불어민주당,district,서울 도봉갑,sido_11,swing,1,1.0,party_leadership,1.12,1.15,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김기수,김기수,479,신한국당,국민의힘,district,영월평창,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김기재,김기재,,신한국당,국민의힘,district,부산 해운대·기장을,sido_26,home_turf,1,1.0,unknown,0.8,1.0,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김기재,김기재,487,신한국당,국민의힘,district,부산 해운대·기장을,sido_26,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김기춘,김기춘,497,신한국당,국민의힘,district,경남 거제시,sido_48,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김길환,김길환,,신한국당,국민의힘,district,경기 가평ㆍ양평,sido_41,swing,1,1.0,unknown,0.8,1.0,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김덕,김덕,539,한나라당,국민의힘,proportional,전국구,,national_list,1,1.0,member,1.0,1.25,0.85,0.15,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김도언,김도언,554,신한국당,국민의힘,district,부산 금정을,sido_26,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김동욱,김동욱,582,신한국당,국민의힘,district,"경남 통영, 고성",sido_48,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김동주,김동주,592,자유민주연합,제3지대,district,해운대 기장 을,,unknown,1,1.0,member,1.0,1.15,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김명규,김명규,627,국민회의,더불어민주당,district,전남 광양시,sido_46,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김명섭,김명섭,,새천년민주당,더불어민주당,district,영등포구 갑,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김명섭,김명섭,631,새천년민주당,더불어민주당,district,영등포구 갑,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김무성,김무성,651,신한국당·한나라당,국민의힘,district,부산 남을,sido_26,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김문수,김문수,,한나라당,국민의힘,district,경기 부천소사,sido_41,swing,1,1.0,unknown,0.8,1.0,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김문수,김문수,664,한나라당,국민의힘,district,경기 부천소사,sido_41,swing,1,1.0,member,1.0,1.25,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김문수,김문수,664,한나라당,국민의힘,district,경기 부천소사,sido_41,swing,1,1.0,committee_chair,1.08,1.15,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김민석,김민석,7388,국민회의,더불어민주당,district,영등포구 을,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김범명,김범명,682,자민련,제3지대,district,논산시·금산군,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김범명 위원,김범명,682,자민련,제3지대,district,논산시·금산군,,unknown,1,1.0,unknown,0.8,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김병태,김병태,704,국민회의,더불어민주당,district,서울 송파 병,sido_11,swing,1,1.0,member,1.0,1.25,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김봉호,김봉호,,국민회의,더불어민주당,district,해남ㆍ진도군,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김상우,김상우,767,국민회의,더불어민주당,district,광진갑,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김석원,김석원,795,신한국당,국민의힘,district,대구 달성,sido_27,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김선길,김선길,801,"민주당, 자유민주연합",mixed,district,충주시,sido_43,swing,1,1.0,member,1.0,1.25,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김성곤,김성곤,,새천년민주당,더불어민주당,district,전남 여천시·여천,sido_46,home_turf,1,1.0,unknown,0.8,1.0,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김성곤,김성곤,822,새천년민주당,더불어민주당,district,전남 여천시·여천,sido_46,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김수한,김수한,915,신한국당,국민의힘,proportional,전국구,,national_list,1,1.0,assembly_chair,1.12,1.15,0.85,0.15,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김수한,김수한,915,신한국당,국민의힘,government,전국구,,government,1,1.0,prime_minister,1.25,1.15,0.9,0.1,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김영배,김영배,979,새정치 국민회의,더불어민주당,district,서울 양천 을,sido_11,swing,1,1.0,party_leadership,1.12,1.15,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김영선,김영선,,한나라당,국민의힘,proportional,비례대표,,national_list,1,1.0,unknown,0.8,1.0,0.85,0.15,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김영선,김영선,995,한나라당,국민의힘,proportional,비례대표,,national_list,1,1.0,member,1.0,1.15,0.85,0.15,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김영진,김영진,,신한국당,국민의힘,district,원주 을,,unknown,1,1.0,unknown,0.8,1.15,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김영진,김영진,1032,신한국당,국민의힘,district,원주 을,,unknown,1,1.0,member,1.0,1.15,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김영진,김영진,1034,신한국당,국민의힘,district,원주 을,,unknown,1,1.0,member,1.0,1.15,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김영환,김영환,1051,새정치국민회의,더불어민주당,district,경기 안산갑,sido_41,swing,1,1.0,member,1.0,1.25,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김옥두,김옥두,,국민회의,더불어민주당,district,전남 장흥 영암,sido_46,home_turf,1,1.0,unknown,0.8,1.0,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김용갑,김용갑,,한나라당,국민의힘,district,경남 밀양시,sido_48,home_turf,1,1.0,unknown,0.8,1.15,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김용갑,김용갑,1080,한나라당,국민의힘,district,경남 밀양시,sido_48,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김용갑,김용갑,1080,한나라당,국민의힘,district,경남 밀양시,sido_48,home_turf,1,1.0,committee_chair,1.08,1.15,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김운환,김운환,,신한국당,국민의힘,district,해운대ㆍ기장갑,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김운환,김운환,1161,신한국당,국민의힘,district,해운대ㆍ기장갑,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김원길,김원길,1179,새정치 국민회의,더불어민주당,district,서울 강북 갑,sido_11,swing,1,1.0,member,1.0,1.15,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김윤환,김윤환,1218,신한국당,국민의힘,district,구미시을,sido_47,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김의재,김의재,1237,자유민주연합,제3지대,district,시흥시,,unknown,1,1.0,member,1.0,1.15,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김인곤,김인곤,1259,민주당,더불어민주당,district,함평 영광,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김인영,김인영,1266,신한국당,국민의힘,district,수원 권선,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김일윤,김일윤,1278,무소속,무소속,district,경주 갑,sido_47,hostile,1,1.0,member,1.0,1.25,0.42857142857142855,0.5714285714285714,0.35,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김일주,김일주,1279,자민련,제3지대,district,안양만안,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김재천,김재천,,한나라당,국민의힘,district,진주시 갑,sido_48,home_turf,1,1.0,unknown,0.8,1.0,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김재천,김재천,1342,한나라당,국민의힘,district,진주시 갑,sido_48,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김정숙,김정숙,1384,신한국당,국민의힘,proportional,전국구,,national_list,1,1.0,member,1.0,1.25,0.85,0.15,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김종배,김종배,,새천년민주당,더불어민주당,proportional,전국구,,national_list,1,1.0,unknown,0.8,1.0,0.85,0.15,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김종필,김종필,,자유민주연합,제3지대,government,부여,,government,1,1.0,prime_minister,1.25,1.25,0.9,0.1,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김종필,김종필,1461,자유민주연합,제3지대,district,부여,,unknown,1,1.0,party_leadership,1.12,1.15,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김종하,김종하,,신한국당,국민의힘,district,경남 창원갑,sido_48,home_turf,1,1.0,unknown,0.8,1.0,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김종하,김종하,1470,신한국당,국민의힘,district,경남 창원갑,sido_48,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김종학,김종학,,자민련,제3지대,district,경산 청도,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김종학,김종학,1475,자민련,제3지대,district,경산 청도,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김종호,김종호,,한나라당,국민의힘,district,괴산군,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김중위,김중위,1517,"신한국당, 한나라당",국민의힘,district,강동을,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김진배,김진배,,국민회의,더불어민주당,district,"전북,부안",sido_45,home_turf,1,1.0,unknown,0.8,1.0,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김진배,김진배,1537,국민회의,더불어민주당,district,"전북,부안",sido_45,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김찬진,김찬진,,한나라당,국민의힘,proportional,전국구,,national_list,1,1.0,unknown,0.8,1.0,0.85,0.15,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김찬진,김찬진,1570,한나라당,국민의힘,proportional,전국구,,national_list,1,1.0,member,1.0,1.25,0.85,0.15,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김충일,김충일,1608,신한국당,국민의힘,district,서울 중랑을,sido_11,swing,1,1.0,member,1.0,1.25,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김충조,김충조,1610,새정치국민회의,더불어민주당,district,전남 여수,sido_46,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김칠환,김칠환,,자민련,제3지대,district,대전 동구갑,sido_30,swing,1,1.0,unknown,0.8,1.0,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김칠환,김칠환,1620,자민련,제3지대,district,대전 동구갑,sido_30,swing,1,1.0,member,1.0,1.25,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김태랑,김태랑,1631,국민회의,더불어민주당,proportional,전국구,,national_list,1,1.0,member,1.0,1.15,0.85,0.15,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김태식,김태식,1636,새정치국민회의,더불어민주당,district,전북 완주,sido_45,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김학원,김학원,,신한국당,국민의힘,district,서울 성동구을,sido_11,swing,1,1.0,unknown,0.8,1.15,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김학원,김학원,1690,신한국당,국민의힘,district,서울 성동구을,sido_11,swing,1,1.0,member,1.0,1.25,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김학원,김학원,1690,신한국당,국민의힘,district,서울 성동구을,sido_11,swing,1,1.0,committee_chair,1.08,1.2,0.4,0.6,0.2,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김한길,김한길,1700,새정치국민회의,더불어민주당,government,비례대표,,government,1,1.0,prime_minister,1.25,1.15,0.9,0.1,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김한길,김한길,1700,새정치국민회의,더불어민주당,proportional,비례대표,,national_list,1,1.0,member,1.0,1.25,0.85,0.15,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김허남,김허남,1724,자민련,제3지대,proportional,전국구,,national_list,1,1.0,member,1.0,1.25,0.85,0.15,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김현욱,김현욱,1755,자유민주연합,제3지대,district,당진,,unknown,1,1.0,member,1.0,1.25,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김형오,김형오,1773,신한국당·한나라당,국민의힘,district,부산 영도,sido_26,home_turf,1,1.0,member,1.0,1.25,0.38095238095238093,0.6190476190476191,0.0,0.3,0.9,speaker matched to Assembly roster/member history
15,pres_2002,김형오,김형오,1773,신한국당·한나라당,국민의힘,government,부산 영도,sido_26,government,1,1.0,minister,1.15,1.15,0.9,0.1,0.0,0.0,0.9,speaker matched to Assembly roster/member history
