election_id,issue_name,weighted_total,national_signal,local_signal,cross_region_signal,base_mobilization_signal,matched_rows,unique_speakers,avg_seniority_weight,avg_mapping_confidence,district_rows,proportional_rows,government_rows,district_speaker_share,proportional_speaker_share,government_speaker_share,national_share,local_share,cross_region_share,base_mobilization_share,source,notes
pres_2017,security_nk,496.94757500000003,246.33168250000003,250.61589250000003,0.0,0.0,1318,219,1.0114188163884674,0.601783004552352,882,0,436,0.669195751138088,0.0,0.330804248861912,0.4956894748907871,0.504310525109213,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,unification_event,18.131774999999998,9.0817725,9.0500025,0.0,0.0,52,38,1.0076923076923077,0.5413461538461538,41,0,11,0.7884615384615384,0.0,0.21153846153846154,0.5008760863180798,0.49912391368192033,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,welfare_pension,368.472695,174.97570299999998,193.49699199999998,0.0,0.0,940,270,1.0098936170212764,0.533936170212766,794,0,146,0.8446808510638298,0.0,0.15531914893617021,0.47486748780666094,0.525132512193339,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2017,withdrawal_event,38.16128,16.725762,21.435518,0.0,0.0,106,44,1.0075471698113208,0.5089622641509435,99,0,7,0.9339622641509434,0.0,0.0660377358490566,0.4382914304761266,0.5617085695238734,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,candidate_competence,61.436943750000005,27.881136875000003,33.555806875,0.0,0.0,138,84,1.0105072463768114,0.5134057971014492,123,0,15,0.8913043478260869,0.0,0.10869565217391304,0.453817120012582,0.546182879987418,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,corruption_integrity,306.5812262500001,138.19747487500007,168.38375137500006,0.0,0.0,694,102,1.004250720461095,0.4953170028818444,607,0,87,0.8746397694524496,0.0,0.12536023054755044,0.4507695287326812,0.5492304712673188,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,economy_growth,100.1960625,45.536425,54.6596375,0.0,0.0,277,143,1.0155234657039711,0.5485559566787003,232,0,45,0.8375451263537906,0.0,0.1624548736462094,0.45447319848521994,0.5455268015147802,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,education,37.129163750000004,15.758432375,21.370731375,0.11199999999999999,0.0,124,90,1.0129032258064516,0.5310483870967742,119,0,5,0.9596774193548387,0.0,0.04032258064516129,0.4244219579278835,0.5755780420721163,0.0030164967020028825,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,endorsement_event,42.275459999999995,19.745184,22.530275999999997,0.0,0.0,136,93,1.0128676470588236,0.5272058823529412,121,0,15,0.8897058823529411,0.0,0.11029411764705882,0.46706018101281455,0.5329398189871855,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,external_shock,226.73214800000002,101.32353420000001,125.40861380000001,0.11760000000000001,0.0,537,193,1.0129422718808194,0.5148975791433892,469,0,68,0.8733705772811918,0.0,0.1266294227188082,0.4468864918088281,0.5531135081911719,0.0005186736906845693,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,family_legal_risk,68.69248499999999,30.895494,37.796991,0.055999999999999994,0.0,250,114,1.0118,0.5124,222,0,28,0.888,0.0,0.112,0.44976526908292813,0.550234730917072,0.0008152274590153494,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,foreign_policy,150.97331375000002,70.262809875,80.710503875,0.37600000000000006,0.0,300,92,1.0198333333333334,0.5575,262,0,38,0.8733333333333333,0.0,0.12666666666666668,0.4653988716929782,0.5346011283070217,0.002490506372686676,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,gaffe_event,11.093925,4.976632500000001,6.1172925000000005,0.18000000000000002,0.0,16,12,1.015625,0.521875,15,0,1,0.9375,0.0,0.0625,0.44859078279328557,0.5514092172067145,0.016225096167497077,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,gender_generation,20.075460000000003,8.745514000000002,11.329946000000001,0.0,0.0,57,44,1.031578947368421,0.5552631578947369,51,0,6,0.8947368421052632,0.0,0.10526315789473684,0.43563206023672685,0.5643679397632732,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,housing,42.33481138585372,19.38010034857696,22.954711037276756,0.0,0.0,83,55,1.0168674698795181,0.5403614457831325,71,0,12,0.8554216867469879,0.0,0.14457831325301204,0.4577816627536191,0.5422183372463808,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,inflation_livelihood,140.07127250000002,64.74480900000002,75.3264635,0.0,0.0,410,109,1.0163414634146342,0.5481707317073171,312,0,98,0.7609756097560976,0.0,0.23902439024390243,0.4622276063066394,0.5377723936933606,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,jobs_labor,54.987025,25.54486,29.442165,0.0,0.0,153,94,1.0091503267973856,0.5343137254901961,124,0,29,0.8104575163398693,0.0,0.1895424836601307,0.46456159430338334,0.5354384056966166,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,regime_change,154.94561218749996,69.13762306249998,85.80798912499998,0.018479999999999986,0.0,751,240,1.008988015978695,0.5099201065246338,653,0,98,0.8695073235685752,0.0,0.13049267643142476,0.44620574978810257,0.5537942502118974,0.00011926765617368568,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,regional_dev,142.19045,65.913055,76.277395,0.0,0.0,385,177,1.0093506493506494,0.5254545454545455,326,0,59,0.8467532467532467,0.0,0.15324675324675324,0.4635547253700934,0.5364452746299065,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,security_nk,119.50694499999999,55.9433405,63.5636045,0.384,0.0,372,111,1.0096774193548388,0.5376344086021505,314,0,58,0.8440860215053764,0.0,0.15591397849462366,0.46811790310596596,0.5318820968940341,0.0032132023791588016,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,unification_event,3.663125,1.7168125,1.9463125,0.0,0.0,10,9,1.0150000000000001,0.475,9,0,1,0.9,0.0,0.1,0.46867428766422115,0.5313257123357789,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,welfare_pension,116.22470000000003,54.73913000000002,61.48557000000001,0.0,0.0,295,122,1.018813559322034,0.5438983050847457,240,0,55,0.8135593220338984,0.0,0.1864406779661017,0.4709767373028281,0.5290232626971719,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
pres_2022,withdrawal_event,7.922625,3.1690500000000004,4.7535750000000005,0.0,0.0,18,8,1.0027777777777778,0.47500000000000003,18,0,0,1.0,0.0,0.0,0.4,0.6000000000000001,0.0,0.0,assembly_15_22_speaker_weighting,Derived from 15th-22nd Assembly speaker-level issue phrase matches
