election_id,election_date,region_id,region_name,district_name,party_name,bloc,candidate_name,candidate_votes,district_valid_votes,candidate_vote_share,candidate_won,available_date,source_type,derivation_version
assembly_1992_district,1992-03-24,sido_11,서울특별시,서초구을,무소속,무소속,김용갑,21497.0,97337.0,0.22085126930149893,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서초구을,통일국민당,제3지대,왕제광,10229.0,97337.0,0.10508850693980706,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,서초구을,신정당,신정당,정대균,4101.0,97337.0,0.042131974480413406,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,성동구갑,민주자유당,국민의힘,이세기,52922.0,117436.0,0.45064545795156513,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,성동구갑,민주당,더불어민주당,강금식,40027.0,117436.0,0.3408409686978439,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,성동구갑,통일국민당,제3지대,박병호,10849.0,117436.0,0.09238223372730679,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,성동구갑,신정당,신정당,김옥선,6996.0,117436.0,0.05957287373548145,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,성동구갑,민중당,진보정당계,김철수,5701.0,117436.0,0.04854559078987704,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,성동구갑,무소속,무소속,한상필,941.0,117436.0,0.008012875097925679,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,성동구병,민주당,더불어민주당,강수림,47063.0,132571.0,0.35500222522271085,True,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,성동구병,민주자유당,국민의힘,박용만,40774.0,132571.0,0.3075634942785375,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,성동구병,통일국민당,제3지대,최운상,36284.0,132571.0,0.27369485030662816,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,성동구병,민중당,진보정당계,유윤석,4442.0,132571.0,0.0335065738359068,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
assembly_1992_district,1992-03-24,sido_11,서울특별시,성동구병,신정당,신정당,이기수,4008.0,132571.0,0.03023285635621667,False,1992-03-25,nec_assembly_constituency_count,nec_assembly_district_history_v1
