election_id,assembly_daesu,period,issue_name,sentence_count,weighted_mentions,first_observed_date,last_observed_date,available_date,source
pres_2025,21,2022-10-24,withdrawal_event,30,16.374999999999996,2022-10-24,2022-10-28,2022-10-28,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,candidate_competence,56,30.750000000000018,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,corruption_integrity,60,31.117500000000017,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,economy_growth,99,51.16500000000005,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,education,96,38.25000000000006,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,endorsement_event,34,11.899999999999993,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,external_shock,124,61.58000000000008,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,family_legal_risk,129,45.150000000000105,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,foreign_policy,160,72.2250000000001,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,gaffe_event,22,14.324999999999996,2022-10-31,2022-11-02,2022-11-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,gender_generation,20,9.099999999999998,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,housing,19,14.274999999999999,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,inflation_livelihood,56,25.840000000000018,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,jobs_labor,104,52.600000000000044,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,regime_change,69,18.11650000000001,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,regional_dev,102,43.05000000000007,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,security_nk,456,217.0249999999985,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,unification_event,3,1.4500000000000002,2022-11-02,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,welfare_pension,122,56.150000000000084,2022-10-31,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-10-31,withdrawal_event,3,1.0499999999999998,2022-11-02,2022-11-04,2022-11-04,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,candidate_competence,357,244.97499999999894,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,corruption_integrity,927,530.2167500000033,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,economy_growth,931,419.2850000000038,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,education,552,226.3999999999982,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,endorsement_event,197,70.12500000000009,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,external_shock,1107,510.40850000000415,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,family_legal_risk,392,152.6749999999987,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,foreign_policy,264,129.42499999999944,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,gaffe_event,48,40.675000000000004,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,gender_generation,118,58.47500000000009,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,housing,277,195.60874999999984,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,inflation_livelihood,313,171.25499999999937,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,jobs_labor,519,259.87499999999864,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regime_change,794,216.92808599999861,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,regional_dev,833,392.75000000000415,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,security_nk,462,201.27499999999873,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,unification_event,13,4.55,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,welfare_pension,891,439.4500000000044,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-07,withdrawal_event,97,33.95000000000006,2022-11-07,2022-11-11,2022-11-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,candidate_competence,75,44.32500000000004,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,corruption_integrity,478,296.5679999999997,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,economy_growth,315,139.5549999999993,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,education,942,388.4000000000054,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,endorsement_event,89,32.200000000000045,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,external_shock,285,115.22199999999955,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,family_legal_risk,280,99.39999999999961,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,foreign_policy,213,91.12499999999977,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,gaffe_event,16,16.25,2022-11-14,2022-11-17,2022-11-17,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,gender_generation,224,164.47499999999962,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,housing,28,13.058749999999995,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,inflation_livelihood,67,34.41000000000004,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,jobs_labor,591,280.5499999999987,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,regime_change,234,68.48833700000004,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,regional_dev,326,155.44999999999916,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,security_nk,307,130.17499999999944,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,unification_event,26,9.099999999999996,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,welfare_pension,260,140.92499999999944,2022-11-14,2022-11-18,2022-11-18,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-14,withdrawal_event,54,19.3,2022-11-14,2022-11-16,2022-11-16,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,candidate_competence,12,7.549999999999997,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,corruption_integrity,116,105.30500000000008,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,economy_growth,209,86.37999999999992,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,education,627,263.149999999998,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,endorsement_event,38,13.699999999999992,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,external_shock,34,21.710000000000004,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,family_legal_risk,50,17.9,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,foreign_policy,78,27.700000000000035,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,gaffe_event,4,4.0,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,gender_generation,46,18.05,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,housing,14,13.275000000000004,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,inflation_livelihood,37,19.594999999999995,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,jobs_labor,11,4.5,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,regime_change,121,51.13999999999993,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,regional_dev,136,89.15,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,security_nk,39,17.6,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,unification_event,12,4.6000000000000005,2022-11-22,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,welfare_pension,57,24.40000000000001,2022-11-21,2022-11-24,2022-11-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-21,withdrawal_event,1,0.35,2022-11-21,2022-11-21,2022-11-21,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,candidate_competence,9,5.1,2022-12-01,2022-12-01,2022-12-01,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,corruption_integrity,3,1.0499999999999998,2022-12-01,2022-12-01,2022-12-01,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,economy_growth,38,16.144999999999992,2022-12-01,2022-12-02,2022-12-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,education,61,22.650000000000016,2022-11-28,2022-12-02,2022-12-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,endorsement_event,5,2.525,2022-11-28,2022-12-02,2022-12-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,external_shock,20,9.69,2022-11-28,2022-12-01,2022-12-01,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,family_legal_risk,4,1.4,2022-12-01,2022-12-02,2022-12-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,foreign_policy,21,13.349999999999996,2022-11-28,2022-12-02,2022-12-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,gaffe_event,1,0.75,2022-12-01,2022-12-01,2022-12-01,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,gender_generation,2,0.7,2022-12-01,2022-12-01,2022-12-01,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,housing,3,1.1025,2022-12-01,2022-12-01,2022-12-01,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,inflation_livelihood,13,8.069999999999999,2022-12-01,2022-12-02,2022-12-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,jobs_labor,171,72.35000000000002,2022-12-01,2022-12-01,2022-12-01,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,regime_change,16,3.5338749999999997,2022-11-28,2022-12-02,2022-12-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,regional_dev,20,9.599999999999996,2022-12-01,2022-12-02,2022-12-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,security_nk,9,3.1500000000000004,2022-12-01,2022-12-02,2022-12-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,unification_event,21,7.349999999999997,2022-12-01,2022-12-02,2022-12-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,welfare_pension,6,4.05,2022-11-28,2022-12-02,2022-12-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-11-28,withdrawal_event,1,0.35,2022-12-02,2022-12-02,2022-12-02,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,candidate_competence,44,20.100000000000012,2022-12-05,2022-12-09,2022-12-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,corruption_integrity,81,58.58800000000001,2022-12-05,2022-12-11,2022-12-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,economy_growth,108,41.45750000000007,2022-12-05,2022-12-09,2022-12-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,education,148,57.25000000000012,2022-12-05,2022-12-09,2022-12-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,endorsement_event,31,11.649999999999993,2022-12-05,2022-12-09,2022-12-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,external_shock,118,53.910000000000075,2022-12-05,2022-12-11,2022-12-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,family_legal_risk,55,19.250000000000004,2022-12-05,2022-12-11,2022-12-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,foreign_policy,155,66.15000000000009,2022-12-05,2022-12-09,2022-12-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,gaffe_event,4,2.6,2022-12-05,2022-12-11,2022-12-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,gender_generation,19,9.199999999999998,2022-12-05,2022-12-08,2022-12-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,housing,6,4.5024999999999995,2022-12-05,2022-12-09,2022-12-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,inflation_livelihood,24,8.539999999999997,2022-12-05,2022-12-11,2022-12-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,jobs_labor,96,38.52500000000006,2022-12-05,2022-12-11,2022-12-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,regime_change,92,30.404180000000007,2022-12-05,2022-12-11,2022-12-11,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,regional_dev,241,96.87499999999969,2022-12-05,2022-12-09,2022-12-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,security_nk,162,91.64999999999984,2022-12-05,2022-12-09,2022-12-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,unification_event,35,12.249999999999993,2022-12-05,2022-12-09,2022-12-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,welfare_pension,508,277.8749999999989,2022-12-05,2022-12-09,2022-12-09,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-05,withdrawal_event,13,4.55,2022-12-05,2022-12-08,2022-12-08,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-12,economy_growth,5,3.15,2022-12-15,2022-12-15,2022-12-15,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-12,education,1,0.35,2022-12-15,2022-12-15,2022-12-15,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-12,endorsement_event,1,0.35,2022-12-15,2022-12-15,2022-12-15,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-12,external_shock,7,6.175,2022-12-15,2022-12-15,2022-12-15,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-12,inflation_livelihood,5,2.1500000000000004,2022-12-15,2022-12-15,2022-12-15,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-12,regime_change,3,1.1275,2022-12-15,2022-12-15,2022-12-15,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-12,regional_dev,1,1.0,2022-12-15,2022-12-15,2022-12-15,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,candidate_competence,12,9.799999999999999,2022-12-19,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,corruption_integrity,36,39.264999999999986,2022-12-19,2022-12-23,2022-12-23,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,economy_growth,124,57.68000000000008,2022-12-20,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,education,79,44.950000000000045,2022-12-20,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,endorsement_event,5,2.1500000000000004,2022-12-23,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,external_shock,28,23.357500000000005,2022-12-19,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,family_legal_risk,3,1.0499999999999998,2022-12-19,2022-12-19,2022-12-19,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,foreign_policy,3,1.8000000000000003,2022-12-20,2022-12-23,2022-12-23,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,gender_generation,5,2.15,2022-12-23,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,housing,47,29.22500000000002,2022-12-23,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,inflation_livelihood,36,21.545000000000016,2022-12-23,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,jobs_labor,34,17.324999999999996,2022-12-20,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,regime_change,59,24.540499999999998,2022-12-19,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,regional_dev,23,15.1,2022-12-23,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,security_nk,5,1.75,2022-12-19,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-19,welfare_pension,20,14.549999999999997,2022-12-19,2022-12-24,2022-12-24,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,candidate_competence,222,187.34999999999977,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,corruption_integrity,296,204.93299999999968,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,economy_growth,36,19.365000000000006,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,education,38,13.699999999999992,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,endorsement_event,44,15.39999999999999,2022-12-26,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,external_shock,396,148.7379999999992,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,family_legal_risk,201,70.35000000000008,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,foreign_policy,26,13.349999999999996,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,gaffe_event,5,2.5500000000000003,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,gender_generation,17,7.2499999999999964,2022-12-27,2022-12-28,2022-12-28,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,housing,11,6.482499999999999,2022-12-27,2022-12-28,2022-12-28,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,inflation_livelihood,24,14.619999999999997,2022-12-27,2022-12-28,2022-12-28,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,jobs_labor,68,31.025000000000023,2022-12-27,2022-12-28,2022-12-28,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,regime_change,254,81.64857500000006,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,regional_dev,75,28.35000000000003,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,security_nk,176,62.25000000000017,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,unification_event,5,1.75,2022-12-27,2022-12-28,2022-12-28,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,welfare_pension,195,79.20000000000014,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2022-12-26,withdrawal_event,8,2.8000000000000003,2022-12-27,2022-12-29,2022-12-29,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,candidate_competence,102,55.60000000000003,2023-01-04,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,corruption_integrity,176,140.3625000000002,2023-01-03,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,economy_growth,12,7.094999999999998,2023-01-03,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,education,17,5.949999999999998,2023-01-03,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,endorsement_event,39,13.649999999999991,2023-01-04,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,external_shock,337,133.33499999999947,2023-01-04,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,family_legal_risk,230,80.49999999999991,2023-01-03,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,foreign_policy,2,0.7,2023-01-04,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,gaffe_event,3,2.5,2023-01-04,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,gender_generation,6,3.275,2023-01-03,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,housing,6,4.85,2023-01-03,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,inflation_livelihood,11,5.425,2023-01-03,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,jobs_labor,13,8.299999999999999,2023-01-03,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,regime_change,192,67.43874999999991,2023-01-04,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,regional_dev,38,13.299999999999992,2023-01-04,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,security_nk,25,8.749999999999996,2023-01-03,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,unification_event,3,1.0499999999999998,2023-01-06,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,welfare_pension,192,109.3250000000001,2023-01-03,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-02,withdrawal_event,47,16.449999999999992,2023-01-04,2023-01-06,2023-01-06,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,candidate_competence,40,37.95,2023-01-10,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,corruption_integrity,101,103.80750000000012,2023-01-10,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,economy_growth,61,26.63000000000003,2023-01-10,2023-01-11,2023-01-11,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,education,49,17.149999999999995,2023-01-10,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,endorsement_event,28,10.199999999999996,2023-01-10,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,external_shock,383,144.01899999999955,2023-01-10,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,family_legal_risk,251,88.6249999999998,2023-01-10,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,foreign_policy,7,2.45,2023-01-10,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,gaffe_event,3,2.5,2023-01-10,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,gender_generation,27,9.449999999999996,2023-01-10,2023-01-11,2023-01-11,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,inflation_livelihood,8,5.625,2023-01-10,2023-01-11,2023-01-11,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,jobs_labor,3,1.7000000000000002,2023-01-11,2023-01-11,2023-01-11,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,regime_change,198,62.492000000000154,2023-01-10,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,regional_dev,43,15.69999999999999,2023-01-10,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,security_nk,21,7.749999999999997,2023-01-10,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,unification_event,3,1.0499999999999998,2023-01-12,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-09,welfare_pension,92,36.75000000000005,2023-01-10,2023-01-12,2023-01-12,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,candidate_competence,17,8.799999999999997,2023-01-16,2023-01-17,2023-01-17,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,corruption_integrity,165,116.65049999999961,2023-01-16,2023-01-17,2023-01-17,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,economy_growth,38,15.149999999999991,2023-01-16,2023-01-17,2023-01-17,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,education,12,4.2,2023-01-16,2023-01-17,2023-01-17,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,endorsement_event,18,6.299999999999998,2023-01-16,2023-01-17,2023-01-17,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,external_shock,51,20.435000000000006,2023-01-16,2023-01-17,2023-01-17,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,family_legal_risk,53,18.55,2023-01-16,2023-01-17,2023-01-17,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,foreign_policy,274,120.64999999999947,2023-01-16,2023-01-17,2023-01-17,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,gaffe_event,16,10.799999999999999,2023-01-16,2023-01-17,2023-01-17,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,gender_generation,3,1.4500000000000002,2023-01-16,2023-01-17,2023-01-17,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,housing,7,4.3812500000000005,2023-01-16,2023-01-16,2023-01-16,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,inflation_livelihood,9,4.585,2023-01-16,2023-01-16,2023-01-16,assembly_stance_full_corpus_v1
pres_2025,21,2023-01-16,jobs_labor,13,5.199999999999999,2023-01-16,2023-01-17,2023-01-17,assembly_stance_full_corpus_v1
