viewer_title,speaker_blocks,source_blocks,text_source_mode,issue_rows,pdf_creation_datetime,available_date,availability_basis,model_eligible_at_cutoff,minutes_id,meeting_date,class_id,class_name,committee_code,committee_name,session,title,viewer_url,pdf_url,viewer_sha256,pdf_sha256,part_sha256,semantic_fingerprint
제22대국회 제424회 (임시회) 제1차 산업통상자원중소벤처기업위원회(중소벤처기업소위원회) (2025.04.17.),348,348,official_xml_attributed_speech,200,2025-06-11T10:17:05,2025-06-12,official_pdf_creation_plus_safety_lag,False,54531,2025-04-17,2,standing_committee,AL,산업통상자원중소벤처기업위원회,424,중소벤처기업소위원회 제1차 (2025. 04. 17.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54531&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54531,a49c1dd57314967a984df296b194858815348a8710f8cfb03361fe32a2be3b5d,9d480976d550f0ca74f375e41e1248e4f928ef0d94ac964ab89eec597b735e31,0db389dbb18e2b75031da3877d1be5c32bf7674e9b4fc16e50b234ea216a7de9,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회(진상규명및재발방지소위원회) (2025.04.17.),91,91,official_xml_attributed_speech,51,2025-05-28T09:58:14,2025-05-29,official_pdf_creation_plus_safety_lag,True,54533,2025-04-17,3,special_committee,AD,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,424,진상규명및재발방지소위원회 제1차 (2025. 04. 17.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54533&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54533,46766e39678574b56c574be5152579b26ff9b22281580727df7fcf2b6a4def10,60b2a183d0ef134ccaa3a1657f1a5f1fc634d99716adebc93ad2d01766c52a31,dad3e988565c52080d4c73d43e03c9a546c85acc8f83af84593039c09abf377c,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 과학기술정보방송통신위원회(정보통신방송법안심사소위원회) (2025.04.17.),118,118,official_xml_attributed_speech,16,2025-05-08T18:06:59,2025-05-09,official_pdf_creation_plus_safety_lag,True,54534,2025-04-17,2,standing_committee,AF,과학기술정보방송통신위원회,424,정보통신방송법안심사소위원회 제1차 (2025. 04. 17.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54534&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54534,c0418b496ad6fb9d2f989d32695ad0b260fb4f0eb72b7b16c82b9824b370f7f2,39f1eaec21aa27362c7b82e57ff1f1e04a64a1d8ad854000b55012d6f0ec981b,3bea5cc60df258db3aaa18be5c6a338916c50e515ddb28d35bb1635f213fbefa,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제2차 과학기술정보방송통신위원회 (2025.04.18.),1994,1994,official_xml_attributed_speech,321,2026-04-15T15:42:14,2026-04-16,official_pdf_creation_plus_safety_lag,False,54518,2025-04-18,2,standing_committee,AF,과학기술정보방송통신위원회,424,과학기술정보방송통신위원회 제2차 (2025. 04. 18.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54518&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54518,e670fc7acd7b4c5c05ed56742ca6fb2cf6877201aa7120dc63e5580a6215f04c,1f7de4a083cf2546762817a3e8d543f75d4fceda3f9f9e453ed50cb3ddc1c78f,e22613a03d029e58ad283493ca509eb5307264132a8db0617d52b9a93cb51018,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 기획재정위원회 (2025.04.23.),355,355,official_xml_attributed_speech,207,2026-04-14T14:04:34,2026-04-15,official_pdf_creation_plus_safety_lag,False,54553,2025-04-23,2,standing_committee,AD,기획재정위원회,424,기획재정위원회 제1차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54553&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54553,406fbc89c0bef6f6c9c8f59efe5b3956da0cb4874d6133b9b269300de0a4403d,631c32dffc7418c6dbb390bd56e77f9a90e19bd0a63b9f155425b957abbd7fe9,0a1d9ce6cb09b2b40e1a0afdf315add5b6b7a5484275b07ca2fce60db07e1f13,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 환경노동위원회 (2025.04.23.),304,304,official_xml_attributed_speech,263,2026-04-22T16:06:23,2026-04-23,official_pdf_creation_plus_safety_lag,False,54554,2025-04-23,2,standing_committee,AN,환경노동위원회,424,환경노동위원회 제1차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54554&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54554,5f97b76dc716d112339b61f1bbc771f2d3b271a4fd700c4629dc38bec61667f2,98f7ee4892bc2880bf1911a05944b09cbc5c48bae73f853b5f2c2c06e3d215ae,2bbb3f83c5b7bfcd52b68cac6887e46eac8e26efd5a4c650211f2e49e82f3ae2,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 국방위원회(법률안심사소위원회) (2025.04.23.),755,755,official_xml_attributed_speech,282,2025-06-04T09:47:14,2025-06-05,official_pdf_creation_plus_safety_lag,False,54555,2025-04-23,2,standing_committee,AH,국방위원회,424,법률안심사소위원회 제1차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54555&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54555,bec6e8e36f81f7641a5605424c4b9a5b00205cf794a32e2f5568533da6fde593,972467e5a23d3846e679bbbd11e0ad86066d941282ecabb9e0431eeec46ce8fc,8c61d0fca84735918016615119f46a9588f55713b5cfb57aefb6a1888a90fc7f,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 외교통일위원회 (2025.04.23.),701,701,official_xml_attributed_speech,312,2025-05-07T11:01:56,2025-05-08,official_pdf_creation_plus_safety_lag,True,54556,2025-04-23,2,standing_committee,AG,외교통일위원회,424,외교통일위원회 제1차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54556&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54556,0e976b0a54aa997539be09928b8cff891be882430bfb04292f72531b75c71155,22d6fbfde5fe69fd4ce819ccef0a8abc8ad1dd64c380642cab4bf1637f8faa15,b333db17c6eb63442cf87af96b636cab36760788504ab7c4fc4ffd7f16234995,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제2차 국토교통위원회 (2025.04.23.),902,902,official_xml_attributed_speech,228,2025-12-03T14:35:07,2025-12-04,official_pdf_creation_plus_safety_lag,False,54557,2025-04-23,2,standing_committee,AO,국토교통위원회,424,국토교통위원회 제2차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54557&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54557,7b68432e42f4c134c340e17f92b8ec442f330b5a1f021de1605ef76005fa3fd2,9606fb695ef16388bcd83860582678fa2f5512684deaf4d3fa4b66cd432c2340,fa2bd6f386b20996290f59a9a42b67b0a7187be44bfee2ca4ff32d9ddeeeea43,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제3차 과학기술정보방송통신위원회 (2025.04.23.),152,152,official_xml_attributed_speech,54,2026-04-15T14:36:22,2026-04-16,official_pdf_creation_plus_safety_lag,False,54558,2025-04-23,2,standing_committee,AF,과학기술정보방송통신위원회,424,과학기술정보방송통신위원회 제3차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54558&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54558,147f23dbabadb982bce601a18d1268ef3054a37dd70339608ef24722e3a8b787,4446cd1a9f8322cd04e682452e379a7768fb33a1f57042736887dcd456fb9b78,fa3eb656d6c6b8c2eec509e55050987ea026881a2db264eb41ff07fb707b866b,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제2차 농림축산식품해양수산위원회 (2025.04.23.),870,870,official_xml_attributed_speech,141,2025-09-18T15:00:43,2025-09-19,official_pdf_creation_plus_safety_lag,False,54559,2025-04-23,2,standing_committee,AK,농림축산식품해양수산위원회,424,농림축산식품해양수산위원회 제2차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54559&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54559,4610e3df533342b3cb3d5e92652a6457dfbc61e2e07c2e6ba8269b22f9626469,f7068d2c0a8932de9e4b53122946e1aae3fa9a76d2fcb4dfe00d445b3acf1dca,5f4c6229c4babcc65a224003d51e5b0a5a03eba1779a7036a932d92f1da90b94,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제2차 산업통상자원중소벤처기업위원회 (2025.04.23.),321,321,official_xml_attributed_speech,200,2025-06-17T10:16:02,2025-06-18,official_pdf_creation_plus_safety_lag,False,54570,2025-04-23,2,standing_committee,AL,산업통상자원중소벤처기업위원회,424,산업통상자원중소벤처기업위원회 제2차 (2025. 04. 23.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54570&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54570,56765490e480ee8a69952d83496e39bd72f576258a5470b4bccb854a4a0963ae,666a5b0b1d1b3d381e37a5b139f3aa12a5d649e5d591b6431de107ecfe40db64,509e5bc8fcd3f3050fe8db75879b39adb65292ddbf1b0475e5d3d20ad6d6b840,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 농림축산식품해양수산위원회(예산결산심사소위원회) (2025.04.24.),371,371,official_xml_attributed_speech,52,2025-05-30T14:15:18,2025-05-31,official_pdf_creation_plus_safety_lag,True,54560,2025-04-24,2,standing_committee,AK,농림축산식품해양수산위원회,424,예산결산심사소위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54560&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54560,ed8d02847bdf9bbb1c0fc036c304759f70684b6e6b0d7bf36157778231917739,13c9a486e4d319ff3c7a0e117378337812c735679ed90402cbc6adbf0ba1413d,f00fed5e1a4b8e8a7d9f064d12c44eb24739c5e8f274586ecc363aafd7efc4d9,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제3차 농림축산식품해양수산위원회 (2025.04.24.),98,98,official_xml_attributed_speech,10,2026-04-13T17:14:07,2026-04-14,official_pdf_creation_plus_safety_lag,False,54561,2025-04-24,2,standing_committee,AK,농림축산식품해양수산위원회,424,농림축산식품해양수산위원회 제3차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54561&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54561,f61ad12cf56cba1e397c38474da7f8b45fbba3a905495f6bbf1125e435aaf8e7,4486ad165b11f9cb874be3c239093092ba05175c3d0fd38c826757088c7b0d77,6112b24ddf8c7c2ec3407a84c167f7b8221490ed11c6a1fa28c368a544349600,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제4차 과학기술정보방송통신위원회 (2025.04.24.),58,58,official_xml_attributed_speech,39,2026-04-15T14:11:33,2026-04-16,official_pdf_creation_plus_safety_lag,False,54562,2025-04-24,2,standing_committee,AF,과학기술정보방송통신위원회,424,과학기술정보방송통신위원회 제4차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54562&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54562,d3a0fa6e75c216aed8fa3a7f0796add43d3256cfcf94abee4a90a4e873350efd,ac936f6f85baafddaf1a9836563b8089dc63cee59026f95cb1b086f527638d12,45a14b0a1768a1cb8f81a498bde00f5aa729116432eb9aa491d82b1f031d1b58,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제2차 외교통일위원회 (2025.04.24.),14,14,official_xml_attributed_speech,12,2025-05-07T11:06:44,2025-05-08,official_pdf_creation_plus_safety_lag,True,54590,2025-04-24,2,standing_committee,AG,외교통일위원회,424,외교통일위원회 제2차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54590&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54590,50e6396ba86b89b06a6e42f2b4fe771375cf0ac2e5d0af1010bd769703bb2a36,74c86804b4f25cd9247ba9c9ff6e67091315f31583d9b1c183a60cde6b12f4cd,4304389c0ebb41c8d944d541a43e5c039182beb6e20b901856ded670f665430e,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 외교통일위원회(예산·결산·기금심사소위원회) (2025.04.24.),145,145,official_xml_attributed_speech,51,2025-05-07T11:00:35,2025-05-08,official_pdf_creation_plus_safety_lag,True,54591,2025-04-24,2,standing_committee,AG,외교통일위원회,424,예산·결산·기금심사소위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54591&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54591,2b7091a98d610ad1bb6e63bdb667490e648f7cd66f77daa1b5573137cddfcc6a,af32676c0dc4919fce99760eeb8ff093b30f1d2dde5880072a6b3b4b5f13da09,adf2be3a59a89ee06afc47f0baeae9a13f57d92fef75bbf022b7f4fbb8e913a2,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 산업통상자원중소벤처기업위원회(예산결산소위원회) (2025.04.24.),984,984,official_xml_attributed_speech,381,2025-06-17T10:07:53,2025-06-18,official_pdf_creation_plus_safety_lag,False,54592,2025-04-24,2,standing_committee,AL,산업통상자원중소벤처기업위원회,424,예산결산소위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54592&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54592,5947fbd316c93610ef1636234d0e148b420535f830f2b50914b3fb37fc3791b1,5f4b436a1545d545178864fc42c8d8e2999efa9919918c5573238e8f5997a0e8,e542d2545af1419289280371c92195a8f561b9f85d7272f9ac7e039bf6a30fbc,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 행정안전위원회 (2025.04.24.),1980,1980,official_xml_attributed_speech,344,2025-09-24T11:29:13,2025-09-25,official_pdf_creation_plus_safety_lag,False,54593,2025-04-24,2,standing_committee,AI,행정안전위원회,424,행정안전위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54593&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54593,8730455ae4aedbb8d8150d032ba0ea2040af81736296b92139e584b813aff8d0,388be4e9c74a41f8f3a3c815d52f3124599f9bedc48c9f2f97e2bbff0d6f262f,06787b2c4d811d8e76ca9c21a9be299fdd3f4e3980039f7ab1301eb604b81ff6,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 과학기술정보방송통신위원회(예산결산심사소위원회) (2025.04.24.),367,367,official_xml_attributed_speech,129,2025-06-20T10:21:28,2025-06-21,official_pdf_creation_plus_safety_lag,False,54594,2025-04-24,2,standing_committee,AF,과학기술정보방송통신위원회,424,예산결산심사소위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54594&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54594,72d9c35c8a2bf3c39eb3064d333676592b9e516b82ef86932b0f8f8a0f8178b1,905209136eb73e61e6da28f303bbb2d446d4c6913bd31a1465a92f2524e4f1ff,41d729259f2868aa1d7315173c0ab4b8179ee1a7f9463d69a597755513118cef,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제2차 기획재정위원회 (2025.04.24.),16,16,official_xml_attributed_speech,11,2026-04-14T13:56:43,2026-04-15,official_pdf_creation_plus_safety_lag,False,54595,2025-04-24,2,standing_committee,AD,기획재정위원회,424,기획재정위원회 제2차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54595&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54595,034bdacda1a6335659e38a48508d92081175e025a0484e81e42972858ca86e7c,cdfa8f107f59ce73bf2a8fbb8f737f05d9c9afd364b155880addc07b1a73efd7,92896e8c04b15555edb6e5fe0cbb5b729800fbe7c6c50faad1af844822ac2ddb,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 기획재정위원회(예산결산기금심사소위원회) (2025.04.24.),260,260,official_xml_attributed_speech,44,2025-06-19T10:20:47,2025-06-20,official_pdf_creation_plus_safety_lag,False,54596,2025-04-24,2,standing_committee,AD,기획재정위원회,424,예산결산기금심사소위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54596&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54596,f2363e7236d7e152fd15bfdaee7c1ef3fbc24417a04606b54a2c9a237ad6fa1a,f68ad7255d01cc9c905cd0c0c7b8dbdb0da35b083966c026efbdcbc4df98ca7c,bd1bca393ac89f794a9beef048f6b46844e16724f28ec0080d17d3e2e3a7d08c,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 국토교통위원회(예산결산기금심사소위원회) (2025.04.24.),562,562,official_xml_attributed_speech,118,2025-05-28T10:05:02,2025-05-29,official_pdf_creation_plus_safety_lag,True,54597,2025-04-24,2,standing_committee,AO,국토교통위원회,424,예산결산기금심사소위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54597&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54597,be604a430af028fbb80408f5e025b7dc123a2bf002cdf440526b92035b21f7ca,713aa8c66efefd53bf99e8ce2836003b80d516f40affecce96c3ced41bf475ca,c2408435aa7a21665f662e109579f5ece7c6fa49633cca1ee49679b0e004ea51,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제6차 국회본회의 (2025.04.24.),5,5,official_xml_attributed_speech,54,2025-11-07T09:45:36,2025-11-08,official_pdf_creation_plus_safety_lag,False,54598,2025-04-24,1,plenary,,plenary,424,제6차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54598&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54598,b5aa3f4cc656a6b5fb0adf5c7d60d30a476e9b0ae05b0c8b67bf65aedfcc093f,a3a99550e06dff8c18d504cc1abbe69b0bd2626d1373db844d917a022c91108d,e9718cf9124583441936489a7d4a1eefc99aa062909da5456c10de508700f30f,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제2차 환경노동위원회 (2025.04.25.),21,21,official_xml_attributed_speech,37,2026-04-22T16:09:46,2026-04-23,official_pdf_creation_plus_safety_lag,False,54563,2025-04-25,2,standing_committee,AN,환경노동위원회,424,환경노동위원회 제2차 (2025. 04. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54563&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54563,97845e0fa11ed14f12a749329bce15802fd7e7d874e89bd45b644fdc064d98f0,98a334dcecfa571c2d1c839f87e437bd2686a795930708cf9da3508214231727,b4dfe4c7e8e2dde3d0d1adcbe55cf12ea949797d637a9c26065c202e62d3c2f9,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 환경노동위원회(예산결산기금심사소위원회) (2025.04.25.),344,344,official_xml_attributed_speech,111,2025-07-09T09:50:12,2025-07-10,official_pdf_creation_plus_safety_lag,False,54599,2025-04-25,2,standing_committee,AN,환경노동위원회,424,예산결산기금심사소위원회 제1차 (2025. 04. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54599&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54599,4864328aef8f03a0e4046f23487beeda902685463fbcbf568824342df7c0d6ea,51942c9e1bba352749b66363cf3e9f8619f9e392708c3c7fc7be0a683660bd54,1b635099cc8ba3de6ca088da3ee658bce67245dea02dfd2c21b2c1151b336131,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 교육위원회 (2025.04.25.),614,614,official_xml_attributed_speech,441,2025-12-03T14:11:00,2025-12-04,official_pdf_creation_plus_safety_lag,False,54600,2025-04-25,2,standing_committee,AE,교육위원회,424,교육위원회 제1차 (2025. 04. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54600&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54600,143e360a5f0e4028505543a89b52578b8e92fedbfce9267bf7775fdb4c96e1ac,c3054bd5ed491d35d4368d762a76a2ca80708bb1616e9bce52e19a4dc024df60,bb246ef509fb042a1b4ee1cebcdc4dfb5743af5a8121c9b4f57f85102aa0fb32,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 행정안전위원회(법안심사제2소위원회) (2025.04.28.),163,163,official_xml_attributed_speech,112,2025-09-16T10:30:42,2025-09-17,official_pdf_creation_plus_safety_lag,False,54603,2025-04-28,2,standing_committee,AI,행정안전위원회,424,법안심사제2소위원회 제1차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54603&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54603,8dd39012a4c3de2887b9a3f217856be1cfbabc8f1c87fbbd956a7d4fde798271,0dc8ef62f27fe2dc17c731467f06f9f8e8598cba2e7d95642247059975a6349c,433017920aaa167d910db20aab16145aa3172f68c2a2b5fab0897b7b22218735,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 정무위원회 (2025.04.28.),923,923,official_xml_attributed_speech,224,2025-07-10T13:38:55,2025-07-11,official_pdf_creation_plus_safety_lag,False,54610,2025-04-28,2,standing_committee,AC,정무위원회,424,정무위원회 제1차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54610&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54610,c6f4509430f6808bd0c56f7e8bf764c967338ee90690fecc929c1e1ce3a372ee,fc03a50cbc10ba2030a1ef1d1970d87729e900a0d85b171a61de71dc5302970a,dff61512d1f3fcf910dbc923d9934a54ef5eebfe5086a3b40548181d04522eb4,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 정무위원회(예산결산심사소위원회) (2025.04.28.),308,308,official_xml_attributed_speech,23,2026-01-28T13:57:36,2026-01-29,official_pdf_creation_plus_safety_lag,False,54611,2025-04-28,2,standing_committee,AC,정무위원회,424,예산결산심사소위원회 제1차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54611&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54611,61c7da9a7130049a654c988229f2d721c9866a9e6667c5da5b1c0fdfd84a62a7,18f755080e2f8cdb1a00dce0477e9be45c922de6e94cb3da66427f01267347dd,56b9a8c9b61673a314002fc3c6a0840224847399153cd19d0506a0687795ce1e,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 예산결산특별위원회 (2025.04.28.),1833,1833,official_xml_attributed_speech,763,2025-09-24T11:28:21,2025-09-25,official_pdf_creation_plus_safety_lag,False,54612,2025-04-28,4,budget_committee,,budget_committee,424,예산결산특별위원회 제1차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54612&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54612,1f9ef739e3b81aa303365ac8f767318d971c0e87391857b2ac4398b8b9ddacf7,c9b2e0a90fbf63f982d388423077ad63db28b51667bc94c7efec14a1e775ac77,0b4c037ae70315b404dd2671aa0db30368cc56ec106bd99e7a7d3fe5ddd7b907,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 행정안전위원회(법안심사제1소위원회) (2025.04.28.),80,80,official_xml_attributed_speech,32,2025-07-28T10:28:23,2025-07-29,official_pdf_creation_plus_safety_lag,False,54613,2025-04-28,2,standing_committee,AI,행정안전위원회,424,법안심사제1소위원회 제1차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54613&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54613,36912c4bbe947d50e549f064d496bb661e7ee1b1a8632ce45ea994d39fd0ea9f,a0dd2dfd3fea7006cc48909f9b5463ce221e2c3c8ffd17aa4ea61c6120234b1d,e251d9cc0795ad92af0584b767360eb892d038bb0c8de804ff4509dde99def15,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제424회 (임시회) 제1차 행정안전위원회(예산·결산기금심사소위원회) (2025.04.28.),369,369,official_xml_attributed_speech,135,2025-07-29T13:28:27,2025-07-30,official_pdf_creation_plus_safety_lag,False,54614,2025-04-28,2,standing_committee,AI,행정안전위원회,424,예산·결산기금심사소위원회 제1차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54614&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54614,8eb1741d3072e3162828b15b942a21bda538326d73dace1af321986fb43a4913,3c6ebe9c0ce193150ce43c263e9a523977da13c968d9e4c9f0334361f52c339b,0a71d46a8be70cd2507b68acb77f9c36bff611423d9c872a65769608b6fb1e0c,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
