minutes_id,class_id,class_name,committee_code,committee_name,session,meeting_date,title,viewer_url,pdf_url
54560,2,standing_committee,AK,농림축산식품해양수산위원회,424,2025-04-24,예산결산심사소위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54560&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54560
54561,2,standing_committee,AK,농림축산식품해양수산위원회,424,2025-04-24,농림축산식품해양수산위원회 제3차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54561&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54561
54562,2,standing_committee,AF,과학기술정보방송통신위원회,424,2025-04-24,과학기술정보방송통신위원회 제4차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54562&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54562
54590,2,standing_committee,AG,외교통일위원회,424,2025-04-24,외교통일위원회 제2차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54590&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54590
54591,2,standing_committee,AG,외교통일위원회,424,2025-04-24,예산·결산·기금심사소위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54591&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54591
54592,2,standing_committee,AL,산업통상자원중소벤처기업위원회,424,2025-04-24,예산결산소위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54592&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54592
54593,2,standing_committee,AI,행정안전위원회,424,2025-04-24,행정안전위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54593&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54593
54594,2,standing_committee,AF,과학기술정보방송통신위원회,424,2025-04-24,예산결산심사소위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54594&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54594
54595,2,standing_committee,AD,기획재정위원회,424,2025-04-24,기획재정위원회 제2차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54595&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54595
54596,2,standing_committee,AD,기획재정위원회,424,2025-04-24,예산결산기금심사소위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54596&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54596
54597,2,standing_committee,AO,국토교통위원회,424,2025-04-24,예산결산기금심사소위원회 제1차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54597&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54597
54598,1,plenary,,plenary,424,2025-04-24,제6차 (2025. 04. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54598&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54598
54563,2,standing_committee,AN,환경노동위원회,424,2025-04-25,환경노동위원회 제2차 (2025. 04. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54563&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54563
54599,2,standing_committee,AN,환경노동위원회,424,2025-04-25,예산결산기금심사소위원회 제1차 (2025. 04. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54599&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54599
54600,2,standing_committee,AE,교육위원회,424,2025-04-25,교육위원회 제1차 (2025. 04. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54600&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54600
54603,2,standing_committee,AI,행정안전위원회,424,2025-04-28,법안심사제2소위원회 제1차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54603&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54603
54610,2,standing_committee,AC,정무위원회,424,2025-04-28,정무위원회 제1차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54610&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54610
54611,2,standing_committee,AC,정무위원회,424,2025-04-28,예산결산심사소위원회 제1차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54611&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54611
54612,4,budget_committee,,budget_committee,424,2025-04-28,예산결산특별위원회 제1차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54612&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54612
54613,2,standing_committee,AI,행정안전위원회,424,2025-04-28,법안심사제1소위원회 제1차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54613&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54613
54614,2,standing_committee,AI,행정안전위원회,424,2025-04-28,예산·결산기금심사소위원회 제1차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54614&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54614
54615,2,standing_committee,AI,행정안전위원회,424,2025-04-28,행정안전위원회 제2차 (2025. 04. 28.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54615&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54615
54601,2,standing_committee,AL,산업통상자원중소벤처기업위원회,424,2025-04-29,예산결산소위원회 제2차 (2025. 04. 29.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54601&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54601
54605,2,standing_committee,AK,농림축산식품해양수산위원회,424,2025-04-29,농림축산식품법안심사소위원회 제1차 (2025. 04. 29.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54605&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54605
54617,2,standing_committee,AL,산업통상자원중소벤처기업위원회,424,2025-04-29,산업통상자원중소벤처기업위원회 제3차 (2025. 04. 29.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54617&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54617
54618,4,budget_committee,,budget_committee,424,2025-04-29,예산결산특별위원회 제2차 (2025. 04. 29.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54618&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54618
54619,2,standing_committee,AO,국토교통위원회,424,2025-04-29,국토교통위원회 제3차 (2025. 04. 29.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54619&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54619
54606,2,standing_committee,AF,과학기술정보방송통신위원회,424,2025-04-30,과학기술정보방송통신위원회 제5차 (2025. 04. 30.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54606&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54606
54607,2,standing_committee,AB,법제사법위원회,424,2025-04-30,법제사법위원회 제3차 (2025. 04. 30.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54607&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54607
54608,4,budget_committee,,budget_committee,424,2025-04-30,예산결산특별위원회 제1차 (2025. 04. 30.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54608&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54608
54620,2,standing_committee,AD,기획재정위원회,424,2025-04-30,기획재정위원회 제3차 (2025. 04. 30.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54620&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54620
54621,3,special_committee,AF,기후위기특별위원회,424,2025-04-30,기후위기특별위원회 제2차 (2025. 04. 30.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54621&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54621
54622,3,special_committee,AH,연금개혁특별위원회,424,2025-04-30,연금개혁특별위원회 제2차 (2025. 04. 30.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54622&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54622
54609,1,plenary,,plenary,424,2025-05-01,제7차 (2025. 05. 01.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54609&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54609
54623,4,budget_committee,,budget_committee,424,2025-05-01,예산결산특별위원회 제3차 (2025. 05. 01.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54623&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54623
54624,4,budget_committee,,budget_committee,424,2025-05-01,예산결산특별위원회 제2차 (2025. 05. 01.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54624&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54624
54631,2,standing_committee,AB,법제사법위원회,424,2025-05-01,법제사법위원회 제4차 (2025. 05. 01.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54631&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54631
54630,2,standing_committee,AB,법제사법위원회,424,2025-05-02,법제사법위원회 제5차 (2025. 05. 02.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54630&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54630
54650,2,standing_committee,AI,행정안전위원회,425,2025-05-07,행정안전위원회 제1차 (2025. 05. 07.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54650&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54650
54670,2,standing_committee,AB,법제사법위원회,425,2025-05-07,법안심사제1소위원회 제1차 (2025. 05. 07.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54670&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54670
54671,2,standing_committee,AB,법제사법위원회,425,2025-05-07,법제사법위원회 제1차 (2025. 05. 07.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54671&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54671
54672,2,standing_committee,AF,과학기술정보방송통신위원회,425,2025-05-08,과학기술원자력법안심사소위원회 제1차 (2025. 05. 08.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54672&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54672
54673,2,standing_committee,AF,과학기술정보방송통신위원회,425,2025-05-08,과학기술정보방송통신위원회 제1차 (2025. 05. 08.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54673&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54673
54651,2,standing_committee,AF,과학기술정보방송통신위원회,425,2025-05-09,정보통신방송법안심사소위원회 제1차 (2025. 05. 09.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54651&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54651
54719,3,special_committee,AI,산불피해지원대책특별위원회,425,2025-05-13,산불피해지원대책특별위원회 제1차 (2025. 05. 13.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54719&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54719
54664,2,standing_committee,AB,법제사법위원회,425,2025-05-14,법제사법위원회 제2차 (2025. 05. 14.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54664&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54664
